,house_age,dormitory_type,condition_type
12104,New_House,house,Regular
12105,New_House,house,Good
12106,New_House,apartment,Regular
12107,New_House,house,Regular
12108,New_House,house,Regular
12109,New_House,house,Regular
12110,New_House,house,Regular
12111,New_House,house,Regular
12112,New_House,house,Regular
12113,New_House,house,Regular
12114,New_House,house,Bad
12115,New_House,house,Regular
12116,New_House,house,Regular
12117,New_House,apartment,Regular
12118,New_House,house,Regular
12119,New_House,house,Regular
12120,New_House,house,Regular
12121,New_House,house,Regular
12122,New_House,house,Regular
12123,New_House,house,Regular
12124,New_House,house,Regular
12125,New_House,house,Regular
12126,New_House,house,Good
12127,New_House,house,Regular
12128,New_House,house,Regular
12129,New_House,house,Regular
12130,New_House,apartment,Regular
12131,New_House,house,Regular
12132,New_House,house,Regular
12133,New_House,house,Good
12134,New_House,house,Bad
12135,New_House,studio,Regular
12136,New_House,house,Regular
12137,New_House,house,Good
12138,New_House,house,Regular
12139,New_House,house,Regular
12140,New_House,house,Regular
12141,New_House,house,Regular
12142,New_House,house,Regular
12143,New_House,house,Regular
12144,New_House,house,Regular
12145,New_House,house,Good
12146,New_House,house,Regular
12147,New_House,house,Regular
12148,New_House,house,Regular
12149,New_House,house,Regular
12150,New_House,apartment,Regular
12151,New_House,house,Regular
12152,New_House,house,Good
12153,New_House,house,Regular
12154,New_House,house,Regular
12155,New_House,house,Regular
12156,New_House,apartment,Regular
12157,New_House,house,Regular
12158,New_House,house,Regular
12159,New_House,house,Good
12160,New_House,house,Regular
12161,New_House,house,Regular
12162,New_House,house,Regular
12163,New_House,house,Regular
12164,New_House,apartment,Regular
12165,New_House,apartment,Regular
12166,New_House,house,Good
12167,New_House,apartment,Good
12168,New_House,house,Regular
12169,New_House,house,Regular
12170,New_House,house,Regular
12171,New_House,house,Regular
12172,New_House,house,Regular
12173,New_House,house,Regular
12174,New_House,house,Regular
12175,New_House,house,Regular
12176,New_House,house,Regular
12177,New_House,house,Regular
12178,New_House,house,Regular
12179,New_House,house,Regular
12180,New_House,house,Regular
12181,New_House,house,Regular
12182,New_House,house,Regular
12183,New_House,house,Regular
12184,New_House,house,Regular
12185,New_House,house,Regular
12186,New_House,house,Regular
12187,New_House,house,Regular
12188,New_House,house,Regular
12189,New_House,house,Regular
12190,New_House,house,Regular
12191,New_House,house,Regular
12192,New_House,house,Regular
12193,New_House,house,Regular
12194,New_House,house,Good
12195,New_House,house,Regular
12196,New_House,house,Regular
12197,New_House,house,Regular
12198,New_House,house,Regular
12199,New_House,house,Regular
12200,New_House,house,Regular
12201,New_House,house,Regular
12202,New_House,house,Regular
12203,New_House,house,Regular
12204,New_House,house,Regular
12205,New_House,house,Regular
12206,New_House,house,Regular
12207,New_House,house,Regular
12208,New_House,studio,Regular
12209,New_House,studio,Regular
12210,New_House,house,Regular
12211,New_House,house,Regular
12212,New_House,house,Regular
12213,New_House,house,Regular
12214,New_House,apartment,Regular
12215,New_House,house,Regular
12216,New_House,apartment,Regular
12217,New_House,house,Regular
12218,New_House,house,Regular
12219,New_House,house,Regular
12220,New_House,house,Regular
12221,New_House,house,Regular
12222,New_House,house,Good
12223,New_House,apartment,Regular
12224,New_House,house,Regular
12225,New_House,house,Regular
12226,New_House,house,Regular
12227,New_House,house,Regular
12228,New_House,house,Regular
12229,New_House,house,Regular
12230,New_House,house,Good
12231,New_House,house,Regular
12232,New_House,apartment,Regular
12233,New_House,house,Regular
12234,New_House,house,Regular
12235,New_House,house,Regular
12236,New_House,house,Regular
12237,New_House,house,Regular
12238,New_House,house,Regular
12239,New_House,house,Regular
12240,New_House,house,Regular
12241,New_House,house,Regular
12242,New_House,house,Regular
12243,New_House,house,Regular
12244,New_House,house,Regular
12245,New_House,apartment,Regular
12246,New_House,apartment,Regular
12247,New_House,house,Regular
12248,New_House,house,Regular
12249,New_House,house,Regular
12250,New_House,house,Regular
12251,New_House,house,Regular
12252,New_House,house,Regular
12253,New_House,house,Regular
12254,New_House,house,Regular
12255,New_House,house,Good
12256,New_House,house,Regular
12257,New_House,house,Regular
12258,New_House,house,Regular
12259,New_House,house,Regular
12260,New_House,house,Regular
12261,New_House,house,Regular
12262,New_House,house,Regular
12263,New_House,house,Regular
12264,New_House,house,Regular
12265,New_House,house,Regular
12266,New_House,house,Regular
12267,New_House,house,Regular
12268,New_House,house,Regular
12269,New_House,house,Regular
12270,New_House,house,Regular
12271,New_House,house,Regular
12272,New_House,house,Good
12273,New_House,house,Good
12274,New_House,house,Regular
12275,New_House,house,Regular
12276,New_House,house,Regular
12277,New_House,house,Regular
12278,New_House,house,Regular
12279,New_House,house,Regular
12280,New_House,house,Regular
12281,New_House,house,Regular
12282,New_House,house,Regular
12283,New_House,house,Regular
12284,New_House,house,Regular
12285,New_House,house,Regular
12286,New_House,house,Regular
12287,New_House,house,Regular
12288,New_House,house,Regular
12289,New_House,apartment,Regular
12290,New_House,house,Regular
12291,New_House,apartment,Good
12292,New_House,house,Regular
12293,New_House,house,Regular
12294,New_House,house,Regular
12295,New_House,house,Good
12296,New_House,house,Regular
12297,New_House,house,Good
12298,New_House,house,Regular
12299,New_House,apartment,Regular
12300,New_House,house,Regular
12301,New_House,apartment,Regular
12302,New_House,house,Regular
12303,New_House,house,Good
12304,New_House,house,Good
12305,New_House,house,Regular
12306,New_House,house,none
12307,New_House,house,Regular
12308,New_House,house,Regular
12309,New_House,house,Regular
12310,New_House,house,Regular
12311,New_House,studio,Regular
12312,New_House,house,Regular
12313,New_House,house,Regular
12314,New_House,house,Regular
12315,New_House,house,Regular
12316,New_House,house,Regular
12317,New_House,apartment,Regular
12318,New_House,house,Regular
12319,New_House,house,Regular
12320,New_House,house,Regular
12321,New_House,house,Regular
12322,New_House,apartment,Regular
12323,New_House,apartment,Regular
12324,New_House,house,Regular
12325,New_House,house,Regular
12326,New_House,house,Regular
12327,New_House,house,Regular
12328,New_House,house,Regular
12329,New_House,house,Regular
12330,New_House,apartment,Regular
12331,New_House,house,Regular
12332,New_House,house,Regular
12333,New_House,house,Regular
12334,New_House,house,Regular
12335,New_House,house,Regular
12336,New_House,house,Regular
12337,New_House,house,Regular
12338,New_House,house,Regular
12339,New_House,house,Regular
12340,New_House,house,Regular
12341,New_House,house,Good
12342,New_House,house,Regular
12343,New_House,house,Regular
12344,New_House,apartment,Regular
12345,New_House,house,Regular
12346,New_House,house,Regular
12347,New_House,house,Regular
12348,New_House,house,Regular
12349,New_House,house,Regular
12350,New_House,house,Good
12351,New_House,house,Good
12352,New_House,house,Good
12353,New_House,house,Regular
12354,New_House,house,Regular
12355,New_House,house,Regular
12356,New_House,house,Regular
12357,New_House,apartment,Regular
12358,New_House,house,Regular
12359,New_House,house,Regular
12360,New_House,house,Regular
12361,New_House,house,Regular
12362,New_House,apartment,Bad
12363,New_House,house,Regular
12364,New_House,house,Regular
12365,New_House,house,Regular
12366,New_House,house,Regular
12367,New_House,house,Regular
12368,New_House,house,Regular
12369,New_House,house,Good
12370,New_House,house,Regular
12371,New_House,house,Regular
12372,New_House,apartment,Regular
12373,New_House,house,Regular
12374,New_House,house,Good
12375,New_House,house,Regular
12376,New_House,house,Regular
12377,New_House,house,Regular
12378,New_House,house,Regular
12379,New_House,house,Regular
12380,New_House,apartment,Regular
12381,New_House,house,Regular
12382,New_House,house,Regular
12383,New_House,house,Regular
12384,New_House,apartment,Regular
12385,New_House,house,Regular
12386,New_House,house,Regular
12387,New_House,house,Regular
12388,New_House,house,Bad
12389,New_House,house,Bad
12390,New_House,apartment,Regular
12391,New_House,house,Regular
12392,New_House,apartment,Regular
12393,New_House,house,Regular
12394,New_House,house,Regular
12395,New_House,house,Regular
12396,New_House,house,Regular
12397,New_House,house,Regular
12398,New_House,house,Bad
12399,New_House,house,Regular
12400,New_House,house,Regular
12401,New_House,house,Regular
12402,New_House,house,Regular
12403,New_House,apartment,Regular
12404,New_House,house,Good
12405,New_House,apartment,Regular
12406,New_House,house,Regular
12407,New_House,apartment,Regular
12408,New_House,house,Regular
12409,New_House,house,Regular
12410,New_House,house,Regular
12411,New_House,house,Regular
12412,New_House,house,Good
12413,New_House,house,Good
12414,New_House,house,Regular
12415,New_House,apartment,Regular
12416,New_House,house,Regular
12417,New_House,studio,Regular
12418,New_House,studio,Regular
12419,New_House,house,Regular
12420,New_House,house,Regular
12421,New_House,house,Regular
12422,New_House,house,Regular
12423,New_House,house,Regular
12424,New_House,house,Regular
12425,New_House,house,Regular
12426,New_House,house,Regular
12427,New_House,house,Regular
12428,New_House,house,Regular
12429,New_House,house,Regular
12430,New_House,house,Regular
12431,New_House,house,Regular
12432,New_House,house,Regular
12433,New_House,house,Regular
12434,New_House,house,Regular
12435,New_House,house,Regular
12436,New_House,house,Regular
12437,New_House,house,Regular
12438,New_House,house,Good
12439,New_House,house,Regular
12440,New_House,house,Good
12441,New_House,house,Regular
12442,New_House,house,Regular
12443,New_House,house,Regular
12444,New_House,house,Regular
12445,New_House,house,Good
12446,New_House,house,Regular
12447,New_House,house,Regular
12448,New_House,apartment,Regular
12449,New_House,house,Regular
12450,New_House,house,Good
12451,New_House,house,Regular
12452,New_House,house,Regular
12453,New_House,apartment,none
12454,New_House,apartment,Regular
12455,New_House,house,Regular
12456,New_House,house,Regular
12457,New_House,house,Regular
12458,New_House,house,Regular
12459,New_House,house,Regular
12460,New_House,apartment,Regular
12461,New_House,house,Regular
12462,New_House,house,Regular
12463,New_House,apartment,Regular
12464,New_House,house,Regular
12465,New_House,apartment,Regular
12466,New_House,house,Regular
12467,New_House,house,Regular
12468,New_House,house,Regular
12469,New_House,house,Regular
12470,New_House,house,Good
12471,New_House,house,Regular
12472,New_House,house,Regular
12473,New_House,house,Regular
12474,New_House,house,Regular
12475,New_House,house,Regular
12476,New_House,house,Regular
12477,New_House,house,Regular
12478,New_House,house,Regular
12479,New_House,house,Regular
12480,New_House,house,Regular
12481,New_House,house,Regular
12482,New_House,house,Regular
12483,New_House,house,Regular
12484,New_House,studio,Good
12485,New_House,house,Regular
12486,New_House,house,Regular
12487,New_House,house,Regular
12488,New_House,house,Good
12489,New_House,apartment,Regular
12490,New_House,house,Regular
12491,New_House,house,Regular
12492,New_House,house,Regular
12493,New_House,house,Regular
12494,New_House,house,Good
12495,New_House,house,Regular
12496,New_House,apartment,Regular
12497,New_House,house,Regular
12498,New_House,house,Regular
12499,New_House,house,Regular
12500,New_House,house,Regular
12501,New_House,house,Regular
12502,New_House,house,Regular
12503,New_House,house,Regular
12504,New_House,house,Regular
12505,New_House,house,Regular
12506,New_House,house,Regular
12507,New_House,house,Regular
12508,New_House,house,Regular
12509,New_House,house,Regular
12510,New_House,house,Regular
12511,New_House,house,Regular
12512,New_House,house,Regular
12513,New_House,house,Regular
12514,New_House,apartment,Regular
12515,New_House,house,Regular
12516,New_House,apartment,Regular
12517,New_House,house,Regular
12518,New_House,house,Regular
12519,New_House,house,Regular
12520,New_House,house,Regular
12521,New_House,house,Regular
12522,New_House,house,Regular
12523,New_House,house,Regular
12524,New_House,house,Regular
12525,New_House,house,Regular
12526,New_House,house,Regular
12527,New_House,house,Regular
12528,New_House,house,Regular
12529,New_House,apartment,Regular
12530,New_House,house,Regular
12531,New_House,house,Regular
12532,New_House,house,Regular
12533,New_House,house,Regular
12534,New_House,apartment,Regular
12535,New_House,house,Regular
12536,New_House,house,Regular
12537,New_House,house,Regular
12538,New_House,house,Regular
12539,New_House,house,Regular
12540,New_House,house,Regular
12541,New_House,house,Regular
12542,New_House,house,Regular
12543,New_House,house,Regular
12544,New_House,apartment,Regular
12545,New_House,house,Good
12546,New_House,apartment,Regular
12547,New_House,apartment,Regular
12548,New_House,house,Regular
12549,New_House,house,Regular
12550,New_House,house,Good
12551,New_House,apartment,Regular
12552,New_House,apartment,Regular
12553,New_House,house,Regular
12554,New_House,house,Regular
12555,New_House,house,Regular
12556,New_House,house,Regular
12557,New_House,house,Regular
12558,New_House,apartment,Regular
12559,New_House,house,Good
12560,New_House,house,Regular
12561,New_House,house,Regular
12562,New_House,house,Regular
12563,New_House,house,Regular
12564,New_House,house,Regular
12565,New_House,apartment,Regular
12566,New_House,apartment,Regular
12567,New_House,house,Good
12568,New_House,house,Regular
12569,New_House,house,Good
12570,New_House,studio,Regular
12571,New_House,house,Good
12572,New_House,house,Good
12573,New_House,house,Regular
12574,New_House,house,Regular
12575,New_House,house,Regular
12576,New_House,house,Regular
12577,New_House,house,Regular
12578,New_House,studio,Regular
12579,New_House,apartment,Regular
12580,New_House,house,Regular
12581,New_House,apartment,Regular
12582,New_House,apartment,Regular
12583,New_House,house,Regular
12584,New_House,house,Regular
12585,New_House,house,Regular
12586,New_House,house,Regular
12587,New_House,apartment,Regular
12588,New_House,apartment,Regular
12589,New_House,house,Regular
12590,New_House,house,Good
12591,New_House,house,Regular
12592,New_House,house,Regular
12593,New_House,house,Regular
12594,New_House,house,Regular
12595,New_House,house,Regular
12596,New_House,house,Regular
12597,New_House,house,Regular
12598,New_House,house,Regular
12599,New_House,apartment,Regular
12600,New_House,house,Regular
12601,New_House,house,Regular
12602,New_House,house,Regular
12603,New_House,house,Regular
12604,New_House,house,Regular
12605,New_House,house,Good
12606,New_House,house,Regular
12607,New_House,house,Regular
12608,New_House,house,Regular
12609,New_House,house,Regular
12610,New_House,house,Regular
12611,New_House,apartment,Regular
12612,New_House,house,Regular
12613,New_House,house,Regular
12614,New_House,house,Regular
12615,New_House,house,Regular
12616,New_House,apartment,Regular
12617,New_House,house,Regular
12618,New_House,house,Regular
12619,New_House,house,Good
12620,New_House,house,Regular
12621,New_House,house,Regular
12622,New_House,house,Regular
12623,New_House,house,Regular
12624,New_House,house,Regular
12625,New_House,house,Regular
12626,New_House,apartment,Regular
12627,New_House,house,Regular
12628,New_House,house,Regular
12629,New_House,house,Bad
12630,New_House,house,Regular
12631,New_House,house,Regular
12632,New_House,house,Regular
12633,New_House,apartment,Regular
12634,New_House,house,Regular
12635,New_House,house,Regular
12636,New_House,house,Regular
12637,New_House,house,Regular
12638,New_House,house,Regular
12639,New_House,house,Regular
12640,New_House,house,Regular
12641,New_House,house,Regular
12642,New_House,apartment,Regular
12643,New_House,house,Regular
12644,New_House,house,Regular
12645,New_House,house,Regular
12646,New_House,house,Regular
12647,New_House,house,Regular
12648,New_House,house,Regular
12649,New_House,apartment,Regular
12650,New_House,house,Regular
12651,New_House,house,Regular
12652,New_House,house,Regular
12653,New_House,NA,Regular
12654,New_House,apartment,Regular
12655,New_House,house,Regular
12656,New_House,house,Regular
12657,New_House,house,Regular
12658,New_House,house,Regular
12659,New_House,house,Regular
12660,New_House,house,Good
12661,New_House,house,Regular
12662,New_House,apartment,Regular
12663,New_House,house,Regular
12664,New_House,house,Regular
12665,New_House,house,Regular
12666,New_House,house,Regular
12667,New_House,house,Regular
12668,New_House,house,none
12669,New_House,house,Regular
12670,New_House,house,Regular
12671,New_House,apartment,Regular
12672,New_House,house,Regular
12673,New_House,apartment,Regular
12674,New_House,house,Regular
12675,New_House,house,Regular
12676,New_House,house,Regular
12677,New_House,house,Regular
12678,New_House,house,Regular
12679,New_House,house,Regular
12680,New_House,house,Regular
12681,New_House,house,Regular
12682,New_House,house,Good
12683,New_House,house,Regular
12684,New_House,house,Regular
12685,New_House,apartment,Regular
12686,New_House,house,Bad
12687,New_House,house,Regular
12688,New_House,house,Regular
12689,New_House,house,Regular
12690,New_House,house,Regular
12691,New_House,house,Good
12692,New_House,house,Regular
12693,New_House,house,Regular
12694,New_House,house,Regular
12695,New_House,house,Regular
12696,New_House,house,Regular
12697,New_House,house,Regular
12698,New_House,house,Regular
12699,New_House,house,Regular
12700,New_House,house,Regular
12701,New_House,apartment,Regular
12702,New_House,house,Regular
12703,New_House,apartment,Regular
12704,New_House,house,Regular
12705,New_House,house,Regular
12706,New_House,house,Good
12707,New_House,apartment,Regular
12708,New_House,house,Regular
12709,New_House,apartment,Regular
12710,New_House,apartment,Regular
12711,New_House,house,Regular
12712,New_House,house,Regular
12713,New_House,house,Regular
12714,New_House,house,Regular
12715,New_House,apartment,Regular
12716,New_House,house,Regular
12717,New_House,house,Regular
12718,New_House,house,Regular
12719,New_House,house,Regular
12720,New_House,house,Good
12721,New_House,house,Regular
12722,New_House,house,Regular
12723,New_House,apartment,Regular
12724,New_House,house,Regular
12725,New_House,house,Regular
12726,New_House,house,Regular
12727,New_House,house,Regular
12728,New_House,house,Regular
12729,New_House,house,Regular
12730,New_House,house,Regular
12731,New_House,apartment,Regular
12732,New_House,house,Regular
12733,New_House,house,Regular
12734,New_House,apartment,Regular
12735,New_House,house,Bad
12736,New_House,apartment,Regular
12737,New_House,house,Regular
12738,New_House,house,Regular
12739,New_House,house,Regular
12740,New_House,house,Regular
12741,New_House,house,Regular
12742,New_House,house,Bad
12743,New_House,house,Regular
12744,New_House,house,Regular
12745,New_House,house,Regular
12746,New_House,house,Regular
12747,New_House,house,Regular
12748,New_House,house,Regular
12749,New_House,house,Regular
12750,New_House,house,Regular
12751,New_House,house,Regular
12752,New_House,house,Regular
12753,New_House,house,Regular
12754,New_House,house,Regular
12755,New_House,house,Regular
12756,New_House,house,Regular
12757,New_House,apartment,Regular
12758,New_House,house,Regular
12759,New_House,house,Regular
12760,New_House,house,Regular
12761,New_House,house,Regular
12762,New_House,house,Regular
12763,New_House,house,Good
12764,New_House,house,Regular
12765,New_House,house,Regular
12766,New_House,apartment,Regular
12767,New_House,house,Regular
12768,New_House,house,Regular
12769,New_House,studio,Regular
12770,New_House,house,Regular
12771,New_House,house,Good
12772,New_House,house,Regular
12773,New_House,house,Regular
12774,New_House,house,Regular
12775,New_House,house,Bad
12776,New_House,apartment,Regular
12777,New_House,house,Regular
12778,New_House,house,Regular
12779,New_House,house,Regular
12780,New_House,apartment,Good
12781,New_House,house,Regular
12782,New_House,house,Regular
12783,New_House,house,Bad
12784,New_House,house,Regular
12785,New_House,house,Good
12786,New_House,house,Regular
12787,New_House,apartment,Regular
12788,New_House,house,Regular
12789,New_House,house,Regular
12790,New_House,house,Regular
12791,New_House,apartment,Regular
12792,New_House,house,Regular
12793,New_House,house,Regular
12794,New_House,house,Regular
12795,New_House,house,Regular
12796,New_House,house,Good
12797,New_House,studio,Regular
12798,New_House,house,Regular
12799,New_House,house,Regular
12800,New_House,house,Regular
12801,New_House,house,Regular
12802,New_House,house,Regular
12803,New_House,apartment,Good
12804,New_House,apartment,Regular
12805,New_House,apartment,Good
12806,New_House,house,Regular
12807,New_House,apartment,Regular
12808,New_House,house,Regular
12809,New_House,house,Regular
12810,New_House,house,Good
12811,New_House,house,Regular
12812,New_House,house,Good
12813,New_House,house,Regular
12814,New_House,house,Regular
12815,New_House,house,Regular
12816,New_House,house,Good
12817,New_House,house,Regular
12818,New_House,house,Regular
12819,New_House,house,Good
12820,New_House,house,Regular
12821,New_House,house,Regular
12822,New_House,apartment,Good
12823,New_House,apartment,Regular
12824,New_House,studio,Regular
12825,New_House,house,Regular
12826,New_House,house,Regular
12827,New_House,house,Regular
12828,New_House,house,Regular
12829,New_House,house,Regular
12830,New_House,studio,Regular
12831,New_House,house,Regular
12832,New_House,house,Regular
12833,New_House,house,Regular
12834,New_House,house,Regular
12835,New_House,apartment,Regular
12836,New_House,studio,Regular
12837,New_House,house,Regular
12838,New_House,house,Regular
12839,New_House,house,Regular
12840,New_House,house,Regular
12841,New_House,house,Regular
12842,New_House,house,Regular
12843,New_House,house,Regular
12844,New_House,house,Regular
12845,New_House,house,Regular
12846,New_House,house,Regular
12847,New_House,house,Regular
12848,New_House,house,Regular
12849,New_House,apartment,Bad
12850,New_House,house,Regular
12851,New_House,house,Regular
12852,New_House,house,Regular
12853,New_House,house,Regular
12854,New_House,house,Regular
12855,New_House,house,Good
12856,New_House,house,Regular
12857,New_House,house,Regular
12858,New_House,house,Regular
12859,New_House,house,Regular
12860,New_House,house,Regular
12861,New_House,house,Good
12862,New_House,house,Regular
12863,New_House,house,Regular
12864,New_House,apartment,Good
12865,New_House,house,Regular
12866,New_House,house,Regular
12867,New_House,house,Regular
12868,New_House,house,Regular
12869,New_House,apartment,Regular
12870,New_House,apartment,Regular
12871,New_House,house,Regular
12872,New_House,house,Regular
12873,New_House,house,Regular
12874,New_House,house,Regular
12875,New_House,house,Regular
12876,New_House,house,Regular
12877,New_House,house,Regular
12878,New_House,house,Regular
12879,New_House,house,Regular
12880,New_House,house,Regular
12881,New_House,house,Regular
12882,New_House,house,Regular
12883,New_House,house,Regular
12884,New_House,house,Regular
12885,New_House,house,Regular
12886,New_House,house,Regular
12887,New_House,house,Regular
12888,New_House,apartment,Regular
12889,New_House,house,Regular
12890,New_House,house,Regular
12891,New_House,house,Regular
12892,New_House,apartment,Regular
12893,New_House,house,Regular
12894,New_House,apartment,Good
12895,New_House,house,Regular
12896,New_House,apartment,Regular
12897,New_House,house,Regular
12898,New_House,house,Regular
12899,New_House,house,Regular
12900,New_House,house,Regular
12901,New_House,house,Regular
12902,New_House,house,Regular
12903,New_House,house,Regular
12904,New_House,apartment,Regular
12905,New_House,house,Regular
12906,New_House,house,Regular
12907,New_House,house,Regular
12908,New_House,house,Regular
12909,New_House,house,Regular
12910,New_House,apartment,Bad
12911,New_House,house,Regular
12912,New_House,house,Regular
12913,New_House,house,Regular
12914,New_House,house,Regular
12915,New_House,house,Regular
12916,New_House,house,Regular
12917,New_House,house,Regular
12918,New_House,house,Regular
12919,New_House,house,Regular
12920,New_House,house,Regular
12921,New_House,house,Regular
12922,New_House,house,Regular
12923,New_House,house,Regular
12924,New_House,house,Regular
12925,New_House,house,Regular
12926,New_House,house,Regular
12927,New_House,house,Regular
12928,New_House,house,Regular
12929,New_House,house,Regular
12930,New_House,house,Regular
12931,New_House,house,Regular
12932,New_House,apartment,Regular
12933,New_House,house,Regular
12934,New_House,apartment,Regular
12935,New_House,house,Regular
12936,New_House,house,Regular
12937,New_House,house,Regular
12938,New_House,house,Regular
12939,New_House,apartment,Good
12940,New_House,house,Regular
12941,New_House,house,Regular
12942,New_House,house,Good
12943,New_House,house,Regular
12944,New_House,house,Regular
12945,New_House,house,Regular
12946,New_House,apartment,Regular
12947,New_House,house,Regular
12948,New_House,house,Regular
12949,New_House,house,Regular
12950,New_House,house,Regular
12951,New_House,house,Regular
12952,New_House,house,Regular
12953,New_House,house,Regular
12954,New_House,house,Good
12955,New_House,house,Regular
12956,New_House,house,Regular
12957,New_House,house,Regular
12958,New_House,house,Regular
12959,New_House,apartment,Regular
12960,New_House,house,Regular
12961,New_House,house,Regular
12962,New_House,house,Regular
12963,New_House,house,Regular
12964,New_House,house,Regular
12965,New_House,house,Regular
12966,New_House,house,Bad
12967,New_House,house,Regular
12968,New_House,house,Regular
12969,New_House,house,Regular
12970,New_House,house,Regular
12971,New_House,house,Regular
12972,New_House,house,Good
12973,New_House,house,Regular
12974,New_House,house,Regular
12975,New_House,apartment,Regular
12976,New_House,house,Regular
12977,New_House,house,Regular
12978,New_House,apartment,Regular
12979,New_House,house,Regular
12980,New_House,apartment,Regular
12981,New_House,house,Regular
12982,New_House,house,Regular
12983,New_House,house,Regular
12984,New_House,house,Regular
12985,New_House,house,Regular
12986,New_House,house,Regular
12987,New_House,house,Regular
12988,New_House,apartment,Regular
12989,New_House,house,Regular
12990,New_House,house,Regular
12991,New_House,house,Good
12992,New_House,house,Regular
12993,New_House,house,Regular
12994,New_House,house,Regular
12995,New_House,house,Regular
12996,New_House,house,Good
12997,New_House,house,Regular
12998,New_House,house,Regular
12999,New_House,house,Regular
13000,New_House,house,Regular
13001,New_House,house,Regular
13002,New_House,house,Regular
13003,New_House,house,Regular
13004,New_House,apartment,Regular
13005,New_House,house,Regular
13006,New_House,house,Regular
13007,New_House,house,Regular
13008,New_House,house,Regular
13009,New_House,house,Regular
13010,New_House,house,Regular
13011,New_House,house,Regular
13012,New_House,house,Regular
13013,New_House,apartment,Regular
13014,New_House,apartment,Regular
13015,New_House,house,Regular
13016,New_House,house,Regular
13017,New_House,house,Regular
13018,New_House,house,Good
13019,New_House,house,Regular
13020,New_House,house,Good
13021,New_House,house,Regular
13022,New_House,house,Regular
13023,New_House,house,Regular
13024,New_House,house,Regular
13025,New_House,house,Regular
13026,New_House,house,Regular
13027,New_House,house,Regular
13028,New_House,apartment,Regular
13029,New_House,house,Regular
13030,New_House,house,Good
13031,New_House,house,Regular
13032,New_House,house,Regular
13033,New_House,apartment,Regular
13034,New_House,house,Regular
13035,New_House,house,Regular
13036,New_House,house,Regular
13037,New_House,house,Regular
13038,New_House,house,Regular
13039,New_House,house,Regular
13040,New_House,house,Regular
13041,New_House,apartment,Regular
13042,New_House,house,Regular
13043,New_House,apartment,Regular
13044,New_House,apartment,Regular
13045,New_House,house,Regular
13046,New_House,house,Regular
13047,New_House,house,Regular
13048,New_House,house,Regular
13049,New_House,house,Regular
13050,New_House,house,Regular
13051,New_House,house,Good
13052,New_House,house,Regular
13053,New_House,apartment,Regular
13054,New_House,house,Regular
13055,New_House,house,Regular
13056,New_House,house,Regular
13057,New_House,studio,Bad
13058,New_House,house,Regular
13059,New_House,house,Regular
13060,New_House,house,Regular
13061,New_House,house,Regular
13062,New_House,house,Regular
13063,New_House,house,Regular
13064,New_House,house,Regular
13065,New_House,house,Regular
13066,New_House,house,Regular
13067,New_House,house,Regular
13068,New_House,house,Regular
13069,New_House,house,Good
13070,New_House,house,Regular
13071,New_House,house,Regular
13072,New_House,apartment,Regular
13073,New_House,house,Regular
13074,New_House,house,Good
13075,New_House,house,Good
13076,New_House,house,Regular
13077,New_House,house,Regular
13078,New_House,house,Regular
13079,New_House,house,Regular
13080,New_House,house,Regular
13081,New_House,house,Regular
13082,New_House,apartment,Regular
13083,New_House,house,Regular
13084,New_House,house,Regular
13085,New_House,house,Regular
13086,New_House,house,Regular
13087,New_House,house,Regular
13088,New_House,house,Regular
13089,New_House,house,Regular
13090,New_House,house,Regular
13091,New_House,house,Good
13092,New_House,house,Regular
13093,New_House,house,Regular
13094,New_House,apartment,Good
13095,New_House,house,Good
13096,New_House,house,Regular
13097,New_House,house,Regular
13098,New_House,house,Regular
13099,New_House,house,Regular
13100,New_House,house,Regular
13101,New_House,apartment,Good
13102,New_House,house,Regular
13103,New_House,house,Regular
13104,New_House,house,Regular
13105,New_House,house,Regular
13106,New_House,house,Regular
13107,New_House,house,Regular
13108,New_House,house,Regular
13109,New_House,house,Regular
13110,New_House,house,Regular
13111,New_House,house,Regular
13112,New_House,house,Regular
13113,New_House,house,Regular
13114,New_House,apartment,Regular
13115,New_House,apartment,Good
13116,New_House,house,Regular
13117,New_House,house,Regular
13118,New_House,house,Regular
13119,New_House,house,Regular
13120,New_House,house,Regular
13121,New_House,house,Regular
13122,New_House,house,Regular
13123,New_House,house,Regular
13124,New_House,house,Regular
13125,New_House,house,Regular
13126,New_House,house,Regular
13127,New_House,apartment,Regular
13128,New_House,house,Regular
13129,New_House,apartment,Regular
13130,New_House,house,Regular
13131,New_House,house,Regular
13132,New_House,house,Regular
13133,New_House,house,Regular
13134,New_House,house,Regular
13135,New_House,house,Regular
13136,New_House,apartment,Regular
13137,New_House,house,Regular
13138,New_House,house,Good
13139,New_House,house,Regular
13140,New_House,house,Regular
13141,New_House,house,Regular
13142,New_House,house,Regular
13143,New_House,house,Regular
13144,New_House,apartment,Regular
13145,New_House,house,Regular
13146,New_House,house,Regular
13147,New_House,house,Regular
13148,New_House,house,Regular
13149,New_House,house,Regular
13150,New_House,house,Regular
13151,New_House,house,Regular
13152,New_House,house,Regular
13153,New_House,house,Regular
13154,New_House,house,Regular
13155,New_House,house,Regular
13156,New_House,house,Regular
13157,New_House,house,Regular
13158,New_House,house,Regular
13159,New_House,apartment,Regular
13160,New_House,apartment,Regular
13161,New_House,house,Regular
13162,New_House,house,Regular
13163,New_House,house,Regular
